lang	config	crfCValue	crfTemplate	featConfidence	featGroups	featStd	featTypes	halfWindowSize	learnMethod	minConfidence	minFreq	nMostFreq	normalizeContexts	onlyMean	refCorpus	simMeasure	windowIncludeWordsINexpr	windowMultipleOccurrencesPosition	level	evalType	perf
CS	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.54336
CS	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.5663
CS	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.83678
CS	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.6356
CS	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.72242
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	P	0.8082
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	R	0.62818
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	F	0.70692
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	P	0.87294
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	R	0.6474
CS	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	F	0.74342
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	P	0.78646
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	R	0.60564
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	F	0.68428
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	P	0.8704
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	R	0.6313
CS	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	F	0.7318
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	P	0.81548
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	R	0.62742
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	F	0.70916
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	P	0.87846
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	R	0.64378
CS	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	F	0.74298
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	P	0.35366
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.15126
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.2118
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.72696
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.24074
DE	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.36162
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	P	0.5927
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	R	0.21346
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	F	0.31366
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	P	0.73794
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	R	0.2607
DE	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	F	0.38514
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	P	0.55278
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	R	0.1645
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	F	0.25312
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	P	0.7176
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	R	0.22436
DE	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	F	0.3413
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	P	0.58496
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	R	0.2087
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	F	0.30752
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	P	0.7465
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	R	0.26208
DE	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	F	0.38784
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	P	0.35318
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.15578
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.21618
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.72104
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.24702
DE	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.36796
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	P	0.57338
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	R	0.19808
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	F	0.29418
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	P	0.72924
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	R	0.25768
DE	05	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	F	0.3805
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	P	0.55132
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	R	0.17368
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	F	0.26388
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	P	0.71364
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	R	0.23422
DE	06	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	F	0.3523
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	P	0.58148
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	R	0.19952
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	F	0.297
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	P	0.7335
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	R	0.25504
DE	07	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	F	0.3783
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	P	0.35448
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.16402
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.22422
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.71522
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.25748
DE	08	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.37854
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	P	0.5758
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	R	0.2042
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	F	0.30118
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	P	0.7265
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	R	0.25734
DE	09	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	F	0.37978
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	P	0.56838
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	R	0.16904
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	F	0.26042
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	P	0.73074
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	R	0.2252
DE	10	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	F	0.3442
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	P	0.57426
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	R	0.20166
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	F	0.29794
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	P	0.74752
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	R	0.25996
DE	11	1.0	dep14_template_ic3	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	F	0.38532
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	P	0.59094
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.41864
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.4895
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.7861
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.48812
EL	00	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.60158
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	P	0.68174
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	R	0.48252
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	MWE	F	0.56468
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	P	0.771
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	R	0.5129
EL	01	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu	cosineIDF	1	1	Token	F	0.61546
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	P	0.70164
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	R	0.4683
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	MWE	F	0.56072
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	P	0.79586
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	R	0.50024
EL	02	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	vmwe17.conllu:lemma	cosineIDF	1	1	Token	F	0.61318
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	P	0.68834
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	R	0.48158
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	MWE	F	0.56568
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	P	0.7766
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	R	0.51424
EL	03	1.0	dep14.template	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	europarl-v7.generic.tok	cosineIDF	1	1	Token	F	0.61766
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	P	0.5895
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	R	0.42564
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	MWE	F	0.49372
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	P	0.77816
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	R	0.49474
EL	04	1.0	dep14_template_ic2	1	111	1111	11	2	M5P-M4	0.05	3	50	1	0	NONE	cosineIDF	1	1	Token	F	0.60384
